posted,item_id,recommend,user_id,sentiment_analysis
2016,269770,True,76561198052271143,2
2015,290340,True,76561198052271306,2
2015,344740,False,tundersky,1
2016,730,True,tundersky,2
2016,255710,True,tundersky,1
2013,241540,True,76561198052390326,1
2014,49520,True,76561198052395455,1
2015,252950,True,76561198052397458,2
2015,240,True,CluelessHusky,1
2014,240,True,76561198052407696,2
2016,346110,True,76561198052412328,2
2015,203770,True,76561198052434126,1
2014,220,True,maximusorb5,1
2012,440,True,jamestheboss55,2
2012,104700,True,jamestheboss55,1
2014,440,True,76561198052511389,1
2014,242720,False,76561198052543996,1
2015,35450,True,givemesomeheadgivemesomehead,2
2015,730,True,BradS_23,1
2012,440,True,ashirt,1
2015,240,True,76561198052666922,1
2014,620,True,76561198052670796,2
2014,200210,True,76561198052670796,2
2015,730,False,76561198052676218,1
2015,241600,True,76561198052679242,2
2013,233470,True,76561198052705581,2
2015,35140,True,76561198052705581,2
2014,203140,True,76561198052705581,2
2015,287700,False,mummbles1991,2
2014,220240,False,mummbles1991,0
2015,219640,False,mummbles1991,1
2015,325610,True,mummbles1991,2
2015,346110,False,mummbles1991,1
2015,730,True,76561198052736500,1
2015,301520,True,76561198052736500,1
2014,4000,True,76561198052736500,1
2014,304930,True,76561198052736500,1
2013,219640,True,Raticle,2
2014,4000,True,76561198052782830,1
2016,225540,True,76561198052789736,1
2015,730,False,76561198052789736,1
2015,271590,True,Meeshall,1
2016,32420,True,Meeshall,0
2014,304930,True,Meeshall,1
2015,35450,True,76561198052804938,2
2016,386360,True,76561198052804938,1
2014,17300,False,76561198052804938,1
2015,4000,True,76561198052804938,1
2014,241930,True,76561198052804938,1
2015,297000,False,76561198052853176,0
2014,730,True,Revyr,2
2014,204360,True,ben9600,1
2013,212070,True,ben9600,2
2014,238460,True,ben9600,2
2014,4000,True,ben9600,1
2014,218230,True,ben9600,1
2014,230410,True,ben9600,1
2013,9900,True,ben9600,2
2014,620,True,76561198052903884,2
2014,304930,True,76561198052995497,2
2015,206440,True,76561198052998609,2
2014,620,True,76561198052998873,2
2014,104600,False,76561198052998873,1
2016,203160,True,76561198052998873,2
2015,8000,True,76561198052998873,2
2014,221910,True,76561198052998873,1
2014,730,True,76561198053000561,2
2014,241930,True,76561198053006711,1
2016,310380,False,WEREMEMBERTHEFREEMAN,1
2012,1840,True,WEREMEMBERTHEFREEMAN,2
2013,107410,True,CazzaCanola123,2
2015,730,True,supremexyeezy,1
2015,230410,False,supremexyeezy,1
2015,50300,True,Akko6288,1
2015,318430,False,Akko6288,1
2014,285900,True,76561198053140237,1
2013,550,True,76561198053140237,1
2014,265930,True,thekushcorner,1
2014,240,True,thekushcorner,1
2014,730,True,thekushcorner,2
2014,219640,True,thekushcorner,1
2014,49520,True,thekushcorner,1
2015,346110,False,76561198053237207,1
2013,550,True,76561198053248819,1
2014,261820,True,76561198053248819,1
2015,354140,True,76561198053248819,1
2011,440,True,76561198053248819,1
2012,98300,True,aidanalvarez,2
2015,351970,True,76561198053256954,2
2013,220,True,ronaldoricorj,1
2015,339470,False,BecHyIIIka,1
2015,730,False,BecHyIIIka,1
2015,269330,True,BecHyIIIka,1
2015,263980,True,BecHyIIIka,1
2016,299460,True,BecHyIIIka,1
2015,550,True,squarenix1234,1
2014,203160,True,squarenix1234,2
2015,356380,True,x3nocrat3s,2
2015,417860,True,x3nocrat3s,1
2015,239820,True,x3nocrat3s,2
2014,221910,True,x3nocrat3s,2
2012,49600,True,x3nocrat3s,2
2012,440,True,x3nocrat3s,2
2014,304930,True,The_Sneaky_Snake,2
2014,240,True,The_Sneaky_Snake,2
2014,440,True,The_Sneaky_Snake,2
2014,248570,True,The_Sneaky_Snake,2
2013,206420,True,76561198053355327,2
2013,207610,True,76561198053356968,2
2015,261640,True,jgjgjgjgjgjgjgjgjgjg,1
2015,4000,True,ODsquid,2
2015,351800,True,76561198053371704,1
2015,238320,True,76561198053371704,1
2015,1250,True,76561198053371704,1
2014,227300,True,PoosUpMyBum,2
2016,8930,True,76561198053373904,1
2013,550,True,74987000,2
2014,221640,False,74987000,1
2014,293860,True,74987000,2
2015,105600,True,74987000,1
2014,254200,False,74987000,1
2014,440,True,74987000,2
2013,219890,True,74987000,2
2016,252490,True,76561198053408417,1
2015,11450,True,76561198053411478,1
2014,550,True,76561198053411478,1
2014,440,True,CiviSubzero,2
2015,341000,True,76561198053458396,1
2014,291480,True,masterdevilish,1
2015,355840,True,masterdevilish,2
2014,237890,True,masterdevilish,2
2014,266070,True,masterdevilish,2
2014,242720,True,masterdevilish,1
2013,105600,True,masterdevilish,2
2014,91700,True,76561198053466527,1
2014,319510,True,76561198053498583,1
2014,730,True,76561198053509764,2
2015,271590,True,snorlakunbanme,1
2014,221100,True,frostold,2
2014,10180,True,frostold,2
2013,209870,True,frostold,2
2014,221640,True,76561198053582262,2
2013,730,True,fluttershy_by_punipaws-d5szfuc,1
2014,242760,True,fluttershy_by_punipaws-d5szfuc,1
2014,292120,False,TaTayTaylor,1
2015,323470,True,Hudsonthebigbootymaster,2
2016,299740,True,76561198053649167,2
2014,1250,True,76561198053668035,2
2014,730,True,76561198053676404,1
2014,220,False,76561198053676404,1
2014,730,True,fracler,1
2014,208090,True,narkly,2
2016,7670,True,fedalto,2
2014,105600,True,fedalto,2
2015,301640,True,76561198053709304,2
2015,730,True,Bo0zle,2
2014,236450,True,vodkagravyman,1
2013,440,True,vodkagravyman,1
2014,4000,True,Talerfic,1
2014,1250,True,Talerfic,1
2013,223710,True,76561198053741106,2
2014,221100,True,76561198053741106,0
2016,206500,True,sschuarmatt,2
2013,107100,True,sschuarmatt,1
2015,342150,False,sschuarmatt,0
2013,440,True,76561198053776689,2
2012,4000,True,76561198053776689,1
2015,440,False,notspain,1
2014,440,True,u4tnrthtrgn,2
2014,400,True,u4tnrthtrgn,2
2014,220,True,u4tnrthtrgn,2
2014,224480,True,u4tnrthtrgn,1
2014,218060,True,76561198053794620,1
2013,113200,True,76561198053794620,0
2014,230410,True,76561198053804006,1
2014,203160,True,76561198053804006,2
2014,104900,True,76561198053804887,1
2012,220,True,PidermanLePickle,2
2012,620,True,PidermanLePickle,2
2014,224480,True,HarryParana,2
2014,730,True,badassninja69,1
2015,221100,True,megustapootis,0
2015,304930,True,megustapootis,1
2015,220200,True,megustapootis,0
2015,22380,True,megustapootis,1
2013,440,True,apricotpieeeeee,1
2014,620,True,76561198053980810,1
2014,730,True,76561198054000628,1
2014,252490,True,76561198054019431,1
2015,339800,True,76561198054027097,1
2014,1250,True,76561198054027097,1
2015,440,True,Duckintins,1
2015,105600,True,76561198054037865,1
2014,730,True,SteamSpotty,2
2016,393380,True,76561198054072662,0
2014,298110,True,76561198054072662,0
2014,243470,False,76561198054072662,2
2016,39210,True,TheRainOnAGrave,2
2014,49520,True,TheRainOnAGrave,1
2014,113200,False,Rubytrogdon,0
2014,730,True,datredphoenix,1
2016,275850,False,eaglehawk_,2
2016,416760,True,BROKENisles,1
2015,206420,True,BROKENisles,2
2015,730,True,quackquac1c,0
2014,297120,True,76561198054147922,2
2016,252490,True,76561198054175167,1
2016,242680,True,76561198054175167,1
2015,48700,True,76561198054175167,1
2014,550,True,76561198054175167,2
2013,48000,True,phrenicschizo,1
2014,440,True,76561198054189637,2
2016,241320,False,Flying_Cloackwork,2
2014,71230,True,dsadassadasdasdasdsadasdasdas,2
2015,377160,True,dsadassadasdasdasdsadasdasdas,2
2014,71340,False,dsadassadasdasdasdsadasdasdas,0
2014,221100,True,Pancakesandbacon,1
2013,221640,True,Pancakesandbacon,2
2015,730,False,Pancakesandbacon,1
2015,271590,True,Pancakesandbacon,1
2016,200210,True,greenislove,2
2013,105600,True,myszkov,2
2014,440,True,76561198054263515,2
2013,4000,True,Mr_Rand0m,1
2015,323370,True,76561198054280666,2
2014,204360,True,76561198054280666,2
2016,252950,True,76561198054291187,1
2015,730,True,Runey_Lzs,1
2014,250900,True,76561198054326721,1
2015,208650,True,76561198054326721,2
2014,206210,False,76561198054326721,1
2014,15200,True,76561198054341004,2
2016,265630,True,76561198054342097,2
2014,221100,True,Geraldzgg,1
2013,49520,True,Geraldzgg,2
2013,211820,True,022899,2
2013,8930,True,022899,2
2012,440,True,022899,1
2014,224540,True,7eyebnbi3,1
2013,105600,True,76561198054445752,1
2012,209870,True,vfnlBGVobN,2
2013,440,True,76561198054451849,2
2014,730,True,Str0NtiuM,1
2014,730,True,76561198054504740,1
2014,322330,True,SwizzleAsh,2
2016,361800,False,SwizzleAsh,1
2014,33930,True,nathan00107,1
2013,248820,True,nathan00107,1
2014,208090,True,Omsni7Sniper7,2
2013,440,True,Omsni7Sniper7,2
2014,240,True,Morgo_cs,2
2014,4000,True,Morgo_cs,1
2014,550,False,Morgo_cs,1
2013,35450,True,majorleagueslammy,1
2013,224260,True,majorleagueslammy,2
2014,274250,False,fuckthefrench,1
2013,214560,True,harleyjw,1
2016,47920,True,76561198054659839,2
2014,221100,True,charlielafo,1
2014,730,True,in-hearts-wake,1
2014,218230,True,killerhound53,0
2014,200710,True,killerhound53,1
2014,208090,True,killerhound53,1
2014,219150,True,killerhound53,0
2014,211420,True,killerhound53,0
2014,221640,True,killerhound53,0
2013,55230,True,killerhound53,1
2013,220200,True,76561198054688203,1
2014,221100,True,jpanjaja,1
2014,249130,True,jpanjaja,1
2014,238460,True,jpanjaja,1
2016,304930,True,76561198054693295,2
2015,34900,True,cancerbois2001,2
2014,730,True,cancerbois2001,1
2014,55230,True,cancerbois2001,1
2013,1250,True,ziko21,1
2014,214560,True,ziko21,2
2012,49520,True,ziko21,1
2014,107410,False,theofficialmrfoo,2
2015,335430,True,76561198054724829,1
2015,252490,True,76561198054736653,1
2014,221100,True,KawaiiPandaDesu,0
2014,57300,True,KawaiiPandaDesu,0
2013,230410,True,KawaiiPandaDesu,1
2014,113020,True,76561198054748198,2
2015,244710,True,Glovezie,1
2014,208090,True,blsckops3445,1
2014,207230,True,shiinaakashi,1
2015,282900,False,shiinaakashi,1
2013,206420,True,shiinaakashi,1
2014,282070,True,Dustweaver,2
2013,550,True,76561198054804013,1
2013,204300,True,76561198054804013,1
2016,330830,True,76561198054811848,1
2015,212680,True,76561198054811848,0
2015,344040,False,76561198054811848,1
2014,8930,True,76561198054811848,1
2014,440,True,76561198054828064,2
2013,8870,True,76561198054883833,2
2015,282070,True,sulide,2
2015,48700,True,sulide,2
2015,224540,False,DJLordWaffles,1
2015,107410,True,DJLordWaffles,2
2014,440,True,DJLordWaffles,1
2015,304930,True,DJLordWaffles,0
2015,383980,True,76561198054973024,0
2013,8870,True,76561198054973024,1
2013,620,True,76561198054982476,2
2014,4000,True,Flubbabubby,1
2015,227300,True,76561198054997013,1
2014,242760,True,PrototypeRifle5,2
2013,33930,True,PrototypeRifle5,2
2012,4000,True,PrototypeRifle5,2
2012,3700,True,PrototypeRifle5,2
2012,35450,True,PrototypeRifle5,2
2014,238320,True,joeyv101,1
2014,730,True,sickkunt007,1
2012,240,True,sickkunt007,1
2015,730,True,lberetta,2
2012,440,True,lberetta,2
2016,301520,False,76561198055131326,1
2015,17410,True,76561198055155516,1
2015,250320,True,76561198055156382,1
2012,300,True,76561198055170291,1
2016,235780,True,humanx25,2
2016,365300,True,humanx25,1
2014,239030,True,humanx25,2
2013,212680,True,humanx25,2
2015,212070,True,76561198055197775,1
2014,295550,True,76561198055197775,2
2015,220200,True,76561198055197775,2
2015,4700,True,76561198055197775,2
2014,8930,True,Wolf8981,1
2013,113020,True,noodleking645,0
2014,730,True,76561198055252076,1
2015,4000,False,Mockism,1
2014,327410,True,zeejackass,1
2015,208650,True,zeejackass,2
2015,50300,True,76561198055291139,2
2014,261820,True,CharmingGames,1
2014,1250,True,76561198055305615,0
2015,203160,True,76561198055315108,2
2014,218230,True,76561198055318977,1
2014,200710,True,Flynntt,2
2014,211420,True,Flynntt,2
2014,214830,True,Flynntt,1
2015,335300,True,Flynntt,1
2014,247730,True,Flynntt,2
2013,440,True,Acorn0819,1
2015,32800,True,DuhAsianCoward,1
2014,265300,False,76561198055354432,2
2015,4000,True,Coctopuss,2
2015,200210,True,76561198055459130,1
2015,230410,True,76561198055459130,2
2015,339610,False,76561198055521718,1
2015,104900,True,76561198055527607,1
2013,207610,True,76561198055527607,1
2014,7670,True,76561198055527607,1
2014,261030,True,76561198055527607,2
2014,208090,True,JamesyPotatie,2
2014,265930,True,JamesyPotatie,1
2014,113200,True,JamesyPotatie,1
2012,440,True,JamesyPotatie,1
2015,314410,True,JamesyPotatie,0
2014,8190,True,JamesyPotatie,1
2015,250900,True,JamesyPotatie,2
2016,8930,True,76561198055544059,2
2014,730,True,76561198055545996,1
2014,265630,True,YeMum,1
2014,1250,True,76561198055609345,1
2014,256070,True,ehekatI,1
2015,209870,False,76561198055656673,1
2013,4000,True,Cpt_Nosirrah,2
2015,340170,True,AccelRock,2
2014,440,True,Big_Kill,2
2014,104700,True,Big_Kill,1
2014,252490,True,76561198055723594,2
2014,24200,True,wuzzyboy-tf2-trader,2
2014,17080,True,wuzzyboy-tf2-trader,2
2015,252950,True,76561198055756587,2
2013,218230,True,masterboxxe,1
2014,4000,True,76561198055762774,2
2016,730,True,redfacedpyro,1
2015,223710,True,76561198055789935,1
2016,252490,True,ManlyDongg,1
2013,221640,True,76561198055870347,2
2014,4000,True,76561198055876294,2
2015,345650,False,Zark009,0
2014,20920,True,Mitch1307,2
2014,212800,True,jimmyt2002,0
2013,8190,True,76561198055964374,1
2014,327950,True,76561198055968875,2
2013,211820,True,76561198055968875,1
2013,4760,True,deadfull,1
2014,230410,True,76561198055977522,0
2014,550,True,76561198055977522,1
2014,301520,True,brizlightning,2
2014,207610,True,mattswtmn,2
2014,219150,True,Dynsomnia,2
2013,206210,True,76561198056014188,1
2014,1250,True,76561198056037364,1
2014,219150,True,76561198056037364,2
2014,105600,True,76561198056037364,1
2014,440,True,76561198056037364,1
2015,440,True,jobzuu2,2
2016,423880,True,76561198056094450,1
2014,204450,True,PhaseBlazeThe7th,1
2013,4000,True,76561198056101934,1
2014,10,True,76561198056101934,1
2016,406150,True,lobstercat,2
2015,221640,True,lobstercat,1
2015,730,True,michael1674,2
2015,440,False,76561198056182823,1
2016,427730,True,succccccccccccccccc,1
2016,48000,True,succccccccccccccccc,1
2015,730,True,succccccccccccccccc,1
2015,230410,True,succccccccccccccccc,1
2014,105600,True,poisonlicker,2
2013,200260,True,76561198056241117,2
2014,244630,False,76561198056241117,1
2014,219150,True,76561198056241117,1
2016,200940,True,76561198056269279,1
2015,45700,True,76561198056269279,1
2014,239350,True,peacekeeper84,2
2014,113200,True,peacekeeper84,2
2014,730,True,76561198056288386,2
2015,238320,True,Obama-Vevo,1
2013,8190,True,76561198056314722,1
2016,223710,True,thehellmaker,1
2015,221100,False,76561198056354988,0
2014,247950,False,76561198056369995,1
2014,250320,True,76561198056369995,2
2013,550,True,BotRorschach,2
2015,730,True,76561198056393302,2
2014,304650,True,atacca,2
2014,97000,True,atacca,2
2014,212680,True,76561198056415993,2
2016,391540,True,bluetayden,2
2014,237930,True,LemonSherbet,1
2016,500,True,SydneyKerley,2
2012,113400,True,SydneyKerley,1
2014,22380,True,m1staf1sh,1
2016,346110,False,Farra1,1
2014,212800,True,Farra1,2
2014,206420,True,76561198056503882,1
2014,209080,True,76561198056519262,2
2014,105600,True,LordJackington,2
2014,221100,True,Morgo2,2
2016,222880,False,76561198056573461,1
2016,730,True,76561198056573461,1
2016,8870,True,TimonTheSentry,2
2012,440,True,TimonTheSentry,1
2015,730,True,DisMOSEY,0
2015,730,True,76561198056622081,1
2015,230410,True,pjohnston236,1
2016,250420,True,76561198056640962,2
2014,252490,True,76561198056640962,2
2014,440,True,kadzey,2
2014,33230,True,76561198056653827,2
2013,108800,True,76561198056653827,2
2014,49520,True,76561198056658594,2
2014,200710,True,patrick_mota1,1
2014,304930,True,76561198056711561,1
2016,316390,True,76561198056711561,2
2014,10180,True,76561198056711561,1
2014,6060,True,76561198056711561,2
2014,200210,False,76561198056735890,1
2013,205100,True,76561198056735890,2
2015,211820,True,76561198056745387,2
2016,434260,True,76561198056745387,2
2015,233450,True,76561198056748771,2
2015,440,True,76561198056763607,1
2014,4000,True,justtheruth,1
2014,440,True,76561198056793885,2
2015,310370,True,KX777,2
2012,440,True,76561198056819834,2
2013,550,True,76561198056822819,2
2013,11610,True,76561198056822819,1
2015,216150,True,76561198056822819,2
2012,440,True,76561198056822819,1
2016,730,True,szpandinhasz,1
2016,440,True,szpandinhasz,1
2014,440,True,should_not_be_on_my_profile,1
2014,208090,True,HENRYADDA2161997,2
2015,236090,True,76561198056847888,2
2014,221640,True,76561198056847888,2
2016,200210,True,idEmlyn,2
2016,304930,False,76561198056863768,1
2016,730,True,76561198056863768,2
2015,4000,True,76561198056863768,0
2014,221260,True,76561198056863768,1
2013,250500,True,76561198056863768,1
2013,400,True,76561198056863768,1
2013,239820,True,76561198056863768,1
2013,620,True,76561198056863768,2
2013,440,True,76561198056863768,1
2013,224540,False,76561198056863768,0
2014,440,True,76561198056893835,1
2014,239030,False,76561198056898675,2
2014,224260,True,76561198056906593,2
2014,304930,True,76561198056906593,2
2013,440,True,76561198056915834,1
2014,252490,True,Dashse,2
2015,730,False,blebleh,0
2014,105450,True,blebleh,2
2015,274190,True,76561198056931853,1
2014,219150,True,76561198056931853,1
2014,221100,True,76561198056931853,0
2014,250400,True,76561198056931853,2
2014,105600,True,76561198056931853,0
2014,204360,True,76561198056931853,1
2014,218230,True,76561198056935583,1
2013,211420,True,UnseenPrecision,1
2013,224540,True,kudab,1
2014,225420,True,76561198056954500,1
2014,283290,True,76561198056954500,1
2014,234390,True,76561198056954500,1
2014,292630,False,76561198056954500,1
2014,291480,False,76561198056954500,1
2014,440,True,76561198056976935,2
2013,222750,True,bbl4d352,1
2014,22380,True,76561198057020692,2
2015,330840,True,76561198057020692,1
2013,550,True,76561198057020692,1
2014,204630,True,K0HB0LT,2
2013,4000,True,2080308,1
2012,440,True,2080308,2
2015,730,True,76561198057058249,2
2014,730,True,reddevilsforlife,2
2014,206500,False,76561198057065856,1
2014,7670,True,mercoledi,2
2015,245490,False,mercoledi,1
2014,440,True,mercoledi,2
2015,362410,False,mercoledi,1
2016,274190,True,mercoledi,1
2014,245470,True,76561198057110929,2
2014,230050,True,76561198057110929,2
2015,207610,False,76561198057111829,0
2014,4000,False,76561198057111829,1
2014,291480,False,JugglerShang,0
2014,273350,True,JugglerShang,2
2014,730,True,JugglerShang,0
2015,34900,True,FriendshipwithJake,2
2015,245170,True,420DankMasterKush420,1
2015,34900,True,420DankMasterKush420,0
2015,730,True,CYACURTY,1
2014,49520,True,76561198057180078,2
2015,313160,True,76561198057195405,2
2014,209080,True,76561198057195405,2
2014,287450,True,76561198057195405,2
2013,221380,True,76561198057195405,1
2015,22380,True,fieryluck,1
2015,223470,True,fieryluck,2
2014,304930,True,fieryluck,2
2015,287390,True,fieryluck,1
2015,1250,True,fieryluck,0
2015,730,True,fieryluck,1
2014,105600,True,fieryluck,2
2014,252490,True,fieryluck,0
2014,440,True,XXX_BLUNT_XXX,1
2014,226720,True,BosGiggs,1
2013,218230,True,76561198057220250,1
2014,220240,True,76561198057222830,2
2013,209870,True,76561198057222830,2
2015,222880,True,Lim3RENCE,2
2014,252490,True,Itz_Eft,2
2014,264240,True,76561198057276193,2
2014,730,True,76561198057283820,2
2015,386360,True,Kyall,2
2015,730,True,cronix0,1
2016,474030,False,7a1QUEDELICIACARA,1
2014,730,True,76561198057346337,1
2014,440,True,76561198057346337,2
2015,259080,True,76561198057347539,2
2014,252490,True,76561198057347539,2
2014,8190,True,76561198057347539,1
2014,304930,True,76561198057347539,2
2014,265930,True,76561198057347539,2
2015,4000,True,76561198057354755,1
2014,730,True,76561198057354755,2
2014,304930,True,76561198057359314,2
2014,263760,True,76561198057368846,0
2014,17410,False,76561198057368846,1
2015,322170,True,76561198057368846,2
2014,236450,True,richershade,2
2014,219680,False,richershade,2
2014,4000,True,exilecs,2
2014,730,True,exilecs,2
2013,24240,True,exilecs,2
2013,320,True,danieldewar,1
2014,304930,True,76561198057404948,1
2014,105600,True,76561198057454527,2
2015,730,True,iTraf,2
2013,233720,True,SeanpH,2
2014,251170,True,computerqwerty,2
2016,248820,True,Aleatorias,1
2014,440,True,Aleatorias,1
2015,251470,True,Aleatorias,1
2015,382490,True,Aleatorias,1
2014,265810,True,Aleatorias,1
2014,242760,False,EasyMcYeezy,0
2014,218230,True,EasyMcYeezy,2
2014,24240,True,76561198057543369,1
2014,4000,True,leonardokpo,1
2015,730,True,76561198057575745,1
2015,211820,True,funkie8,2
2015,200210,True,funkie8,2
2013,730,True,mass232,2
2014,440,True,76561198057578907,1
2014,233450,True,76561198057587195,2
2014,33230,True,dap13man,2
2013,730,True,76561198057592648,2
2014,204300,True,76561198057599267,1
2015,207080,True,herobrianeo,2
2014,218230,True,76561198057612284,1
2014,203290,True,76561198057612284,1
2014,230410,True,76561198057617545,2
2013,49520,True,76561198057617545,2
2013,630,True,76561198057636972,1
2016,255710,True,Rriigj,1
2016,107410,True,Rriigj,1
2016,271590,False,Rriigj,1
2015,393380,False,Rriigj,1
2013,219640,True,Rriigj,1
2014,440,True,76561198057643805,2
2013,248350,True,PwnArt1st,2
2013,8190,True,PwnArt1st,2
2013,211820,True,PwnArt1st,2
2016,389570,True,PwnArt1st,1
2016,353560,True,PwnArt1st,1
2014,234490,True,PwnArt1st,2
2015,331600,True,rladudals,1
2014,238460,True,rladudals,1
2016,237310,False,Gummtree,2
2013,440,True,Busterfool,1
2013,259620,True,76561198057723496,1
2014,4000,True,76561198057723496,1
2014,1250,True,76561198057723496,1
2015,377160,True,AnqioniC,2
2014,6060,True,will2416,1
2016,394230,True,76561198057764600,1
2014,261640,True,76561198057764600,2
2016,330830,True,76561198057764600,2
2014,8870,True,76561198057764600,2
2014,49520,True,76561198057764600,1
2014,264140,True,weedswagaimz,1
2016,212010,False,Evil_Kanyevil,2
2012,440,True,Evil_Kanyevil,1
2015,351461,True,76561198057810628,2
2015,274190,True,76561198057810628,2
2015,65930,True,76561198057810628,2
2014,204300,True,76561198057810628,2
2014,220200,True,76561198057810628,2
2015,317400,True,Luhkius,1
2014,57690,True,76561198057837016,0
2014,212680,True,76561198057837016,0
2015,242760,True,76561198057842211,2
2014,730,True,76561198057842211,2
2014,203210,True,76561198057842999,2
2015,218560,True,76561198057848197,2
2014,104900,True,76561198057859380,1
2015,212070,True,daAresinger,2
2015,212800,True,daAresinger,2
2015,342970,True,daAresinger,1
2013,230410,True,76561198057867762,2
2014,51100,True,zeroleven,1
2014,224480,True,abcadz123,1
2014,24980,True,76561198057947451,2
2014,241540,True,76561198057947451,1
2015,214490,True,76561198057947451,2
2015,238320,True,76561198057947451,1
2012,220,True,76561198057947451,2
2014,221380,True,scruffy441,2
2014,304930,True,scruffy441,0
2014,730,False,scruffy441,1
2013,221640,True,scruffy441,2
2014,4000,True,lachlantatton,1
2014,227300,True,lachlantatton,1
2014,258880,True,lachlantatton,1
2014,258760,True,lachlantatton,1
2014,214130,True,lachlantatton,1
2013,244930,True,lachlantatton,2
2015,253710,True,lachlantatton,2
2014,242920,True,lachlantatton,0
2014,207140,True,76561198057975040,1
2014,730,True,ausabotage,1
2014,248820,True,speedyplague,1
2013,49520,True,76561198058043550,2
2014,113420,True,blackring_00,1
2014,4000,True,blackring_00,1
2014,322330,True,blackring_00,1
2014,6060,False,blackring_00,1
2014,208090,True,blackring_00,0
2014,304930,True,blackring_00,1
2014,440,True,BlizzerdGames,1
2013,212800,True,BlizzerdGames,1
2016,35450,True,76561198058054234,1
2014,440,True,76561198058065379,1
2015,243470,True,yoshi278,2
2016,287700,True,yoshi278,1
2016,241540,True,yoshi278,1
2016,239820,True,yoshi278,2
2015,268050,True,yoshi278,1
2014,200510,True,yoshi278,2
2014,201810,True,yoshi278,2
2013,17080,True,76561198058074936,1
2015,4000,True,smellyshorts,2
2015,221100,True,smellyshorts,1
2015,440,True,smellyshorts,2
2015,227940,False,smellyshorts,2
2015,265630,True,smellyshorts,1
2015,730,True,smellyshorts,0
2012,550,True,smellyshorts,1
2014,221100,True,76561198058100354,1
2014,440,True,76561198058102516,2
2015,301520,True,76561198058135038,1
2015,730,True,76561198058150025,1
2014,4000,True,76561198058150710,1
2016,331440,True,bob11790,1
2013,440,True,76561198058193255,2
2016,218230,True,FeelingsofKnight,1
2016,236110,True,FeelingsofKnight,1
2014,248390,True,FeelingsofKnight,1
2014,550,True,76561198058249600,1
2015,216150,True,76561198058264795,2
2014,39140,True,Cl0udX,1
2014,206480,True,76561198058286440,2
2014,236430,True,76561198058303184,1
2012,208480,True,76561198058303184,1
2014,237870,True,biswop,2
2014,221100,True,viksajjdk,2
2014,252490,True,76561198058315872,2
2014,730,True,76561198058323070,1
2014,301520,False,76561198058332089,1
2014,218230,True,76561198058332089,1
2013,17080,True,76561198058332089,1
2012,440,True,76561198058332089,0
2013,22380,True,redstonedragon89,1
2014,221100,True,redstonedragon89,2
2013,49520,True,redstonedragon89,2
2016,261570,True,profileofdub,1
2015,346180,True,profileofdub,2
2015,283980,True,arhun,1
2015,380840,True,arhun,1
2015,620,True,arhun,1
2015,730,True,Tanklol,1
2014,304930,True,76561198058424536,1
2014,440,True,76561198058424536,1
2015,440,True,ewrewrwrewrewrwerew,2
2014,221100,True,ewrewrwrewrewrwerew,1
2014,10180,True,basten004,1
2015,730,True,basten004,0
2013,105600,True,GokIsBae,1
2014,221100,True,GokIsBae,2
2014,252490,True,GokIsBae,2
2014,550,True,76561198058442636,2
2014,207610,True,76561198058446310,2
2014,261030,True,76561198058446310,2
2013,202970,True,76561198058446310,2
2013,550,True,76561198058446310,2
2013,49520,True,76561198058446310,2
2015,377160,False,76561198058454220,1
2015,311210,False,76561198058454220,1
2013,221640,False,76561198058456895,1
2014,49520,True,robloxnoob,2
2014,208090,True,76561198058473124,1
2015,730,True,76561198058473768,2
2014,208090,True,76561198058473959,2
2015,252490,False,76561198058487500,2
2014,730,True,76561198058487500,2
2015,240,True,juhurik,2
2015,730,False,juhurik,1
2014,4000,True,juhurik,1
2016,346900,True,76561198058504292,1
2014,730,True,76561198058507679,1
2015,393380,True,76561198058507679,2
2015,221100,True,76561198058507679,2
2014,264200,True,76561198058517789,1
2014,730,True,Tessellate,2
2013,440,True,scruffred,1
2013,221100,True,theblackpheonix,1
2013,730,True,76561198058573793,2
2014,274190,True,76561198058582598,1
2013,1250,True,nerovonroun,1
2013,211820,True,76561198058598393,1
2015,440,True,76561198058606791,1
2013,550,True,76561198058606791,1
2014,209650,True,stargaze77X,2
2016,440,False,76561198058615470,1
2015,409160,True,76561198058615470,2
2013,221640,True,76561198058615470,2
2014,213650,True,76561198058646041,1
2014,302270,True,76561198058657792,1
2016,105600,True,76561198058657792,1
2015,323370,True,76561198058657792,1
2016,730,True,76561198058661221,2
2014,4000,True,Destroyr_117,2
2015,376210,True,76561198058675994,2
2014,105600,True,williamleesanday,1
2012,11020,True,williamleesanday,1
2014,4000,True,MrWeirdo,1
2014,22300,True,76561198058697824,0
2014,550,True,76561198058697824,2
2014,440,True,76561198058697824,0
2013,440,True,76561198058703587,1
2013,32800,True,FIexioN,2
2013,219680,False,FIexioN,1
2015,207140,True,FIexioN,1
2014,221100,True,CivKiller101,2
2015,20920,True,Zazzak10,1
2015,218230,False,memedreamteam,2
2015,377160,True,williamfu,1
2015,107410,True,SuperNinjasInTopHats,2
2014,33930,True,SuperNinjasInTopHats,2
2014,290080,True,SuperNinjasInTopHats,2
2015,205100,True,firmanfaryd,1
2015,211820,True,ElGrible,1
2015,287700,True,ElGrible,1
2015,4000,True,ElGrible,1
2013,400,True,76561198058784699,1
2015,316390,True,76561198058795468,1
